# GENERATED by mass_fractions.py. DO NOT EDIT BY HAND.
# generated   = 2026-09-19T21:13:58Z
# dataset     = data/literature/murgia_2021/13395_2021_279_MOESM1_ESM.xlsx sha256 223f875331e1b0de0e97ad80a2a8149932a160be4183f573bbb2908d30210d2a
# accessions  = config/accessions.ini sha256 0daa4a1a963f50ff171818212aae17cdf151d51b5a9ca66d35bb8366668efd27
# composition = outputs/intermediate/composition/amino_acid_composition_per_protein.tsv sha256 697d977bbeec7e47388c1f272690310c061b5c6685fb7a4c9e6cc11b7297454b
# rules       = B0-B8, D31 (within-tier), D47 (summed rows), D48 (shared rows), D58 (combined)
# header_whitespace_stripped_for = ['Median 1', 'Standard deviation 1', 'Median 2A', 'Standard deviation 2A', 'Median 2X', 'Standard deviation 2X']
# tier 2: 3546 entries, ordered by type-I weight; rank_<type> and cumulative_share_<type> follow that fiber type's own order
rank_I	accession	gene	tier	match_rule	w_I	rank_I	cumulative_share_I_in_I_order	w_I_low	w_I_high	valid_I	w_IIa	rank_IIa	cumulative_share_IIa_in_IIa_order	w_IIa_low	w_IIa_high	valid_IIa	w_IIx	rank_IIx	cumulative_share_IIx_in_IIx_order	w_IIx_low	w_IIx_high	valid_IIx
11	P40939	HADHA	2	single	0.01330645457	11	0.2638675296	0.001927086911	0.02468582223	19	0.006775036902	23	0.4358032441	0.004265026035	0.009285047768	29	0.004966023541	30	0.4771800023	0	0.01395770651	13
12	Q13423	NNT	2	summed:2	0.01290800608	12	0.2767755357	0.009482886907	0.01633312525	19	0.008474836626	20	0.4135495943	0.004358292617	0.01259138064	29	0.004526425469	34	0.4954335463	0.002317109522	0.006735741417	13
13	P11217	PYGM	2	single	0.01101480558	13	0.2877903412	0.005330083705	0.01669952745	19	0.03394126002	3	0.130961223	0.01962217435	0.04826034569	29	0.04112274911	3	0.143463518	0.02250247808	0.05974302014	13
14	Q12797	ASPH	2	summed:2	0.009926768385	14	0.2977171096	0.005622963512	0.01423057326	19	0.01580706587	12	0.3170322318	0.007851726485	0.02376240526	29	0.02587780161	7	0.265923695	0.009200315384	0.04255528783	13
15	P31930	UQCRC1	2	single	0.009225474867	15	0.3069425845	0.007032525843	0.01141842389	19	0.006415847613	26	0.4553498889	0.003809836866	0.009021858359	29	0.003590890605	44	0.5352356813	0	0.008343958802	13
16	O75390	CS	2	summed:2	0.009010221737	16	0.3159528062	0	0.01912543823	19	0.006123669168	27	0.461473558	0.003035528346	0.00921180999	29	0.004118813606	38	0.5125889904	0	0.02448984258	13
17	Q02218	OGDH	2	summed:2	0.008972100615	17	0.3249249068	0.006429535177	0.01151466605	19	0.005036854018	32	0.4880711019	0.002787073621	0.007286634414	29	0.003048315203	51	0.5574304584	0	0.006529759186	13
18	Q96P70	IPO9	2	single	0.008206423543	18	0.3331313304	0.008206423543	0.008206423543	1	0	3532	1	0	0	0	4.695075055e-05	1357	0.9623296812	4.695075055e-05	4.695075055e-05	1
19	P49748	ACADVL	2	single	0.007762612988	19	0.3408939434	0	0.01943546314	19	0.004628346719	36	0.5074848982	0.002472842758	0.00678385068	29	0.004555626746	33	0.4909071208	0	0.009394506878	13
20	P0CG48	UBC	2	shared_split	0.007388817669	20	0.348282761	0.007388817669	0.02955527068	0	0.008539080995	19	0.4050747577	0.008539080995	0.03415632398	0	0.008671658367	20	0.416100984	0.008671658367	0.03468663347	0
21	P04920	SLC4A2	2	single	0.007260857247	21	0.3555436183	0.002898125594	0.0116235889	3	7.320514597e-05	864	0.9426238625	0	0.00376313763	7	9.333588525e-05	892	0.931710894	1.065166881e-05	0.0001760201017	2
22	P22695	UQCRC2	2	single	0.007193499867	22	0.3627371182	0.004707193353	0.009679806381	19	0.005206449434	30	0.4778734934	0.002422327217	0.00799057165	29	0.003790395096	41	0.5242627012	0.0003168575557	0.007263932635	13
23	P68871	HBB	2	single	0.00714693597	23	0.3698840541	0	0.01643504434	19	0.003687242161	48	0.5559020919	0	0.01074125465	29	0.004603778977	31	0.4817837813	0	0.02673683333	13
24	P55084	HADHB	2	single	0.007079051302	24	0.3769631054	0.002550902445	0.01160720016	19	0.003527105461	51	0.5667231031	0.002262736972	0.004791473949	29	0.002594924054	60	0.5823313184	0	0.005809340547	13
25	P13073	COX4I1	2	single	0.007065053685	25	0.3840281591	0.004887553958	0.009242553413	19	0.005250340153	29	0.4726670439	0.00321993601	0.007280744296	29	0.002270620417	69	0.6038916062	0.001040013636	0.003501227198	13
26	P00505	GOT2	2	single	0.006927178191	26	0.3909553373	0	0.01392588976	19	0.006651485143	24	0.4424547293	0.004252329617	0.009050640669	29	0.003108823024	47	0.5451461358	0	0.02141284991	13
27	Q9UMZ2	SYNRG	2	single	0.006846373523	27	0.3978017108	0.004157801868	0.009534945178	9	7.656142995e-06	3079	0.9977901306	0	0.000264885727	5	4.425598515e-06	3178	0.9997055172	4.425598515e-06	4.425598515e-06	1
28	Q8WTT2	NOC3L	2	single	0.006572834591	28	0.4043745454	0.001693698625	0.01145197056	18	0.003377520841	53	0.5735467997	0.0004377990941	0.006317242587	25	0.004567712794	32	0.4863514941	0.0009298329816	0.008205592606	9
29	Q9UHQ9	CYB5R1	2	single	0.006369987837	29	0.4107445333	0.003926856087	0.008813119586	19	0.001524476953	109	0.7005341913	0.0008698565828	0.002179097323	29	0.001358283802	113	0.6795393868	0	0.00322895328	13
30	P30049	ATP5F1D	2	single+via_mapping:ATP5D	0.005798390803	30	0.4165429241	0.002175540449	0.009421241157	19	0.003977555751	42	0.5330337244	0.001748770965	0.006206340537	29	0.003070260376	50	0.5543821432	0	0.007484161243	13
31	P36542	ATP5F1C	2	single+via_mapping:ATP5C1	0.005695604183	31	0.4222385282	0.003333600357	0.008057608009	19	0.003633840905	50	0.5631959976	0.001893380512	0.005374301299	29	0.002461295632	63	0.5898069443	0.0007567482662	0.004165842998	13
32	P33121	ACSL1	2	single	0.005526979375	32	0.4277655076	0.001776925866	0.009277032883	19	0.003104886494	56	0.5830807879	0.001029906503	0.005179866485	29	0.002264574797	70	0.606156181	0.0002767677949	0.004252381799	13
33	P02144	MB	2	summed:2	0.005500264175	33	0.4332657718	0	0.02292862595	19	0.01956299786	9	0.2681894066	0	0.06248202343	29	0.01145282857	11	0.331555447	0	0.06045995374	13
34	O75947	ATP5PD	2	single+via_mapping:ATP5H	0.005498764389	34	0.4387645362	0.002099280026	0.008898248753	19	0.004232210453	41	0.5290561686	0.001938226635	0.00652619427	29	0.003467596212	45	0.5387032775	0.0009692858417	0.005965906582	13
35	P04179	SOD2	2	single	0.00549750369	35	0.4442620399	0	0.01163757279	19	0.002692905438	66	0.6117907251	0.001033803129	0.004352007747	29	0.001628408056	93	0.6500604947	0	0.01213925542	13
36	P07954	FH	2	single	0.005459101319	36	0.4497211412	0	0.01117847019	19	0.004250278946	40	0.5248239582	0.002542447155	0.005958110738	29	0.002717024603	57	0.5743978725	0	0.01021940204	13
37	P21796	VDAC1	2	single	0.005420066616	37	0.4551412078	0.003600489482	0.007239643751	19	0.003731599737	47	0.5522148498	0.001840128889	0.005623070586	29	0.002522996202	61	0.5848543146	0.001680023206	0.003365969199	13
38	P13929	ENO3	2	single	0.005358328532	38	0.4604995363	0	0.0115315496	19	0.02527065094	4	0.156231874	0	0.06630495658	29	0.02659744796	6	0.2400458934	0	0.07650946989	13
39	Q86TD4	SRL	2	single	0.005278470177	39	0.4657780065	0.002736894969	0.007820045385	19	0.004252294782	39	0.5205736792	0.002441966636	0.006062622928	29	0.00440886564	36	0.504285335	0.001313867027	0.007503864253	13
40	Q16891	IMMT	2	summed:4	0.005216556649	40	0.4709945632	0.00343876417	0.006994349128	19	0.005012585792	33	0.4930836877	0.002930198588	0.007094972996	29	0.0027334666	56	0.5716808479	0.001363214826	0.004103718374	13
41	P08238	HSP90AB1	2	single	0.005213971793	41	0.476208535	0	0.0515410611	19	0.005160754479	31	0.4830342479	0	0.04845881973	29	0.005233209144	29	0.4722139788	0	0.0498339613	13
42	P31040	SDHA	2	single	0.00518003256	42	0.4813885675	0.003578248397	0.006781816724	19	0.003101719652	57	0.5861825076	0.001747883986	0.004455555319	29	0.001959183485	80	0.6268072308	0	0.007262917028	13
43	Q9NUI1	DECR2	2	single	0.005041128889	43	0.4864296964	0	0.01061950702	17	8.303278455e-05	803	0.9378627764	0	0.0002280404931	10	0.001064131407	138	0.7091409471	0	0.002872825171	7
44	Q9NQC3	RTN4	2	summed:2	0.004706570466	44	0.4911362669	0.001228798937	0.008184341995	19	0.00438714563	38	0.5163213844	0.002650730888	0.006123560372	29	0.006899263855	22	0.4304543288	0.001080092878	0.01271843483	13
45	P11142	HSPA8	2	summed:2	0.004605938054	45	0.4957422049	0.002580632854	0.006631243253	19	0.004796523453	35	0.5028565515	0	0.01435853295	29	0.004442923082	35	0.4998764694	0	0.01146737712	13
46	Q01085	TIAL1	2	single	0.004458315548	46	0.5002005205	0	0.01075573653	2	2.824678288e-05	1561	0.9734766447	2.824678288e-05	2.824678288e-05	1	0	3371	1	0	0	0
47	Q13642	FHL1	2	single	0.004169114659	47	0.5043696351	0	0.0182309255	19	0.01597550019	11	0.301225166	0.002345558747	0.02960544164	29	0.01032975985	12	0.3418852069	0	0.03199110747	13
48	P28331	NDUFS1	2	single	0.004055274601	48	0.5084249097	0.002428660984	0.005681888217	19	0.002977466242	59	0.5921498287	0.001345733828	0.004609198657	29	0.00147871849	102	0.6639174472	0.0008434644142	0.002113972567	13
49	P35573	AGL	2	single	0.004037611378	49	0.5124625211	0.002104695284	0.005970527472	19	0.008231778727	21	0.4217813731	0.004632801969	0.01183075548	29	0.009104344847	16	0.3809367577	0.006920797067	0.01128789263	13
50	P10809	HSPD1	2	single	0.003978766209	50	0.5164412873	0	0.007971051242	19	0.002849740453	61	0.5978780988	0	0.01499015407	29	0.001163526058	125	0.6946336564	0	0.005621990064	13
51	Q6ZMU5	TRIM72	2	single	0.003814910062	51	0.5202561974	0.0008575802594	0.006772239865	19	0.003660064816	49	0.5595621567	0.002140626693	0.005179502938	29	0.002930590284	52	0.5603610487	0	0.01435346546	13
52	O43665	RGS10	2	single	0.003774017802	52	0.5240302152	0.00028554153	0.007262494075	19	0.003849154446	45	0.5446834474	0.0004004054004	0.007297903492	19	0.000983809257	146	0.7172109748	0	0.00365241074	11
53	P43155	CRAT	2	single	0.003773698873	53	0.5278039141	0	0.008545674104	19	0.001735000036	96	0.6793402262	0.0007970674476	0.002672932625	29	0.0009730835995	149	0.7201407823	0	0.00361460594	13
54	P0C7P4	UQCRFS1P1	2	shared_split	0.003640775356	54	0.5314446894	0.003640775356	0.007281550713	0	0.002989854912	58	0.5891723625	0.002989854912	0.005979709824	0	0.001636238604	91	0.6468024387	0.001636238604	0.003272477209	0
55	P13804	ETFA	2	single	0.0035726891	55	0.5350173785	0.0001619005655	0.006983477634	19	0.002298241002	81	0.6491867267	0.001138727107	0.003457754897	29	0.0009439824901	156	0.7268689349	0	0.003178052745	13
56	P09622	DLD	2	single	0.003524789985	56	0.5385421685	0.001309442562	0.005740137407	19	0.002683921874	67	0.6144746469	0.0003025948148	0.005065248934	28	0.001629647956	92	0.6484320867	0	0.003999934657	13
57	P38117	ETFB	2	single	0.003506271166	57	0.5420484397	0	0.007643950266	19	0.001505721891	112	0.7050753456	0.0007347674596	0.002276676323	29	0.0006240373332	231	0.7820736559	0	0.004266930448	13
58	P47985	UQCRFS1	2	shared_split	0.003505213453	58	0.5455536531	0.003505213453	0.007010426906	0	0.002878529608	60	0.5950283583	0.002878529608	0.005757059216	0	0.001575314324	95	0.6532252129	0.001575314324	0.003150628647	0
59	Q8NB12	SMYD1	2	single	0.003467671177	59	0.5490213243	0.002380172843	0.004555169511	19	0.002265220143	84	0.6560137533	0.001228615836	0.00330182445	29	0.002331661036	66	0.5969821051	0.00150000411	0.003163317962	13
60	P08559	PDHA1	2	single	0.003425782243	60	0.5524471065	0.002045051813	0.004806512673	19	0.002775245035	64	0.6063234668	0	0.005989939817	29	0.002491334109	62	0.5873456487	0	0.00735831418	13
61	P09619	PDGFRB	2	single	0.003399227434	61	0.555846334	0.001598355248	0.00520009962	10	0.001511169641	111	0.7035696237	0	0.003412114118	9	0.0005283622384	261	0.7992787367	0.0001005417598	0.000956182717	4
62	O75323	NIPSNAP2	2	single+via_mapping:GBAS	0.003390226974	62	0.559236561	0.001916829733	0.004863624215	19	0.002622904452	70	0.622431194	0	0.01318047051	29	0.001267190297	119	0.6874192326	0	0.003162063075	13
63	P36957	DLST	2	single	0.003388714885	63	0.5626252758	0.0008496565596	0.00592777321	19	0.0024837522	72	0.6275332519	0.001407143335	0.003560361065	29	0.001383745903	111	0.676804948	0	0.005520684605	13
64	Q8NI60	COQ8A	2	summed:2+via_mapping:ADCK3	0.003199308141	64	0.565824584	0.001643107075	0.004755509206	19	0.00134286926	123	0.7208179031	0.0006695589722	0.002016179548	29	0.0004973708165	272	0.8048633178	0	0.001943304286	13
65	P49411	TUFM	2	single	0.003129869615	65	0.5689544536	0.000673791566	0.005585947665	19	0.002212430196	85	0.6582261835	0.001208718728	0.003216141664	29	0.001407505135	110	0.6754212021	0	0.006428355137	13
66	O00483	COXFA4	2	single+via_mapping:NDUFA4	0.003111795146	66	0.5720662487	0.001231665386	0.004991924907	19	0.001703373724	98	0.6827528474	0.0005461460396	0.002860601409	29	0.0009254996697	159	0.7296690275	0	0.002486298021	13
67	Q9P2R7	SUCLA2	2	single	0.003104183765	67	0.5751704325	0	0.006522405523	19	0.002381573027	78	0.642179646	0.001449789135	0.003313356919	29	0.001148442807	126	0.6957820992	0	0.006687504701	13
68	P53597	SUCLG1	2	single	0.003087688514	68	0.578258121	0.0002273015471	0.00594807548	19	0.002453777056	75	0.6349193139	0.001384205773	0.003523348339	29	0.001099999917	136	0.7069824717	0	0.00601990397	13
69	Q16777	H2AC20	2	shared_group	0.003070589143	69	0.5813287102	0.003070589143	0.003070589143	0	0.002774352845	65	0.6090978196	0.002774352845	0.002774352845	0	0.003685885521	43	0.5316447907	0.003685885521	0.003685885521	0
70	P24539	ATP5PB	2	single+via_mapping:ATP5F1	0.003034247983	70	0.5843629581	0.001954170494	0.004114325472	19	0.002427254109	77	0.639798073	0.0006663779355	0.004188130283	29	0.001548494793	98	0.6579209687	0.000332801678	0.002764187909	13
71	Q16698	DECR1	2	single	0.002996050462	71	0.5873590086	0	0.006710753756	19	0.001568337313	107	0.6974657642	0.0008831501425	0.002253524483	29	0.0006406376818	222	0.7763829786	0	0.004532782741	13
72	P45880	VDAC2	2	single	0.002958647067	72	0.5903176557	0.001977052733	0.003940241402	19	0.002362832441	79	0.6445424784	0.001197932348	0.003527732534	29	0.001189634706	123	0.6922837736	0.0007749175162	0.001604351896	13
73	Q5VXT5	SYPL2	2	single	0.002905375297	73	0.593223031	0.001358355946	0.004452394648	19	0.002676987887	68	0.6171516348	0.0007494596134	0.004604516162	29	0.005508100223	28	0.4669807696	0	0.01110480597	13
74	P04406	GAPDH	2	summed:2	0.002867490331	74	0.5960905213	0	0.01240431601	19	0.02397605899	6	0.2053647545	0	0.06131828882	29	0.03497650803	5	0.2134484454	0	0.09573012332	13
75	O75746	SLC25A12	2	single	0.002822291539	75	0.5989128128	0.001673399872	0.003971183205	19	0.00314244093	55	0.5799759014	0.001605328632	0.004679553229	29	0.00209046639	75	0.6167478074	0.001278323703	0.002902609077	13
76	P15924	DSP	2	single	0.002816379245	76	0.6017291921	0	0.008289937098	19	0.001296985751	126	0.7247418961	0	0.01021442433	29	0.001686387673	89	0.6435062022	0	0.06742321463	13
77	Q13011	ECH1	2	single	0.002809375463	77	0.6045385675	0.0004351213427	0.005183629584	19	0.001159544531	141	0.7430165943	0	0.00260913995	29	0.0006996201376	199	0.7610337629	0	0.002081358008	13
78	P10515	DLAT	2	single	0.002635492636	78	0.6071740602	0.001469801129	0.003801184144	19	0.002468074563	73	0.6300013264	0	0.007967569592	29	0.00144790046	105	0.6682858915	0	0.003133225619	13
79	Q9ULX7	CA14	2	single	0.002632050996	79	0.6098061112	0	0.006342601446	2	2.48769725e-05	1704	0.977282064	5.349935487e-06	4.440400952e-05	16	6.448709675e-05	1125	0.9496710241	0	0.0002723333009	9
80	P09669	COX6C	2	single	0.002610951028	80	0.6124170622	0.00171510775	0.003506794307	19	0.001475010273	115	0.7095078731	0.000727485882	0.002222534664	29	0.0006428477065	221	0.7757423409	0	0.001417935822	13
81	P14927	UQCRB	2	single	0.002610736177	81	0.6150277984	0.001162857379	0.004058614975	19	0.001651453376	102	0.6894447106	0.0008865185658	0.002416388187	29	0.0007899294675	178	0.7457581155	0	0.003139492762	13
82	P11310	ACADM	2	single	0.00257690914	82	0.6176047075	0	0.005414040865	19	0.002346007249	80	0.6468884857	0.0004319439443	0.004260070554	29	0.001509824234	100	0.6609415691	0	0.007933974715	13
83	P14649	MYL6B	2	single	0.002549585229	83	0.6201542928	0	0.01665935359	19	0.0001502000015	562	0.9109885288	0	0.001246207965	29	0.000160725766	609	0.8970936254	0	0.0003460783238	13
84	P0DPI2	GATD3	2	single+via_mapping:C21orf33	0.00250403884	84	0.6226583316	0	0.006469847633	19	0.001401661103	121	0.718077744	0	0.003512318523	28	0.0005005421589	268	0.8028683788	0	0.005102538957	13
85	P10606	COX5B	2	single	0.002481543159	85	0.6251398748	0.001540208812	0.003422877506	19	0.002291308959	82	0.6514780357	0.0009839853676	0.003598632551	29	0.0009855376985	145	0.7162271656	0.0005727149889	0.001398360408	13
86	P48047	ATP5PO	2	single+via_mapping:ATP5O	0.002470289941	86	0.6276101647	0.001614209471	0.003326370411	19	0.001397289771	122	0.7194750338	0.00045684045	0.002337739093	29	0.0008193247778	173	0.7417412285	0	0.002054322921	13
87	P0CG47	UBB	2	shared_split	0.002464092611	87	0.6300742573	0.002464092611	0.009856370443	0	0.002847693274	62	0.6007257921	0.002847693274	0.0113907731	0	0.002891906427	54	0.5661456207	0.002891906427	0.01156762571	0
88	P42765	ACAA2	2	single	0.002460654588	88	0.6325349119	0	0.006355707351	19	0.001248741407	130	0.7298552302	0.0008406382923	0.001656844521	29	0.0005605737054	249	0.7927353417	0	0.002841415244	13
89	Q13061	TRDN	2	single	0.002436275809	89	0.6349711877	0.001294490343	0.003578061275	19	0.005943145751	28	0.4674167038	0.003455404737	0.008430886766	29	0.006246017263	25	0.4499017849	0.001710420161	0.01078161436	13
90	O15270	SPTLC2	2	single	0.002427095103	90	0.6373982828	0	0.005357539255	19	3.542522524e-05	1354	0.9668906171	0	0.0002462372183	13	3.604498335e-05	1590	0.9720171118	0	0.0001338521181	9
91	Q8TD16	BICD2	2	single	0.002411905523	91	0.6398101883	0	0.004929558127	2	2.03194166e-05	1937	0.9825295783	0	0.002237431694	11	5.174427391e-06	3135	0.9995007869	5.174427391e-06	5.174427391e-06	1
92	Q02045	MYL5	2	single	0.002382226101	92	0.6421924144	0	0.004880610809	18	8.058360032e-05	818	0.9390910859	0	0.0002221928655	8	2.322377095e-05	2022	0.9846160397	0	0.0002071250084	8
93	Q6YN16	HSDL2	2	single	0.002357592276	93	0.6445500067	0.0004859458167	0.004229238734	19	0.0008555243633	174	0.7758028284	0.0004280282467	0.00128302048	29	0.0003857171193	321	0.8262369248	0	0.001284230167	13
94	P38646	HSPA9	2	single	0.002328258088	94	0.6468782648	0.001223248597	0.00343326758	19	0.001669158011	101	0.6877932572	0.001091941165	0.002246374857	29	0.0006747644747	207	0.7665071398	0	0.00273243287	13
95	P50993	ATP1A2	2	single	0.002257021517	95	0.6491352863	0.001145031963	0.00336901107	19	0.002021011707	89	0.6666682238	0.0005712286269	0.003470794787	29	0.001949145375	81	0.6287563761	0	0.006179956516	13
96	P99999	CYCS	2	single	0.002129161641	96	0.651264448	0	0.004691755993	19	0.001450481146	116	0.7109583543	0	0.003712861192	29	0.0008591285746	165	0.7350146894	0	0.004243490681	13
97	Q96Q06	PLIN4	2	single	0.00200692253	97	0.6532713705	0.0005658869072	0.003447958153	19	0.001524262768	110	0.7020584541	0	0.003066912202	29	0.001437980409	107	0.6711631599	0	0.003670506014	13
98	P51970	NDUFA8	2	single	0.002004902714	98	0.6552762732	0.001471016733	0.002538788695	19	0.001062237978	151	0.7541218269	0.000436739789	0.001687736166	29	0.0004190766646	305	0.8198577613	5.42081701e-05	0.000783945159	13
99	P08574	CYC1	2	single	0.002001409086	99	0.6572776823	0.0006029647166	0.003399853456	19	0.00159245372	105	0.6943174381	0.0005638282186	0.002621079222	29	0.0009722037763	151	0.722085742	0	0.002120166806	13
100	P00846	MT-ATP6	2	single	0.001919333177	100	0.6591970155	0.001029024301	0.002809642052	18	0.001152132455	145	0.7476405223	4.397141874e-05	0.002260293491	27	0.0008317322334	172	0.7409219037	0.0005543842117	0.001109080255	12
101	P30084	ECHS1	2	single	0.001911810321	101	0.6611088258	0	0.004453392727	19	0.001543950122	108	0.6990097143	0.0006593239034	0.00242857634	29	0.0008863445498	163	0.7332739533	0	0.004384271124	13
102	P11177	PDHB	2	single	0.001911233254	102	0.663020059	0.00121223352	0.002610232988	19	0.001674321365	100	0.6861240992	0.000862553349	0.002486089381	28	0.0009769922343	148	0.7191676987	0.000524560467	0.001429424001	13
103	P49821	NDUFV1	2	single	0.001894234548	103	0.6649142936	0.0009800016216	0.002808467474	19	0.001579988798	106	0.6958974269	0.0004683837432	0.002691593853	29	0.0006335979953	227	0.779556553	0.0002857696328	0.0009814263578	13
104	O14558	HSPB6	2	single	0.00186727416	104	0.6667815677	0	0.003793725376	19	0.001220837698	133	0.7335283013	0	0.002809556542	29	0.0004692884987	284	0.8106234312	0.0002506432179	0.0006879337795	13
105	O95831	AIFM1	2	single	0.001842454917	105	0.6686240227	0.0009622522334	0.002722657601	19	0.001742622514	95	0.6776052262	0.00128020398	0.002205041048	29	0.00112045015	132	0.7025517207	0	0.003216464232	13
106	P20674	COX5A	2	single	0.001801052105	106	0.6704250748	0.0008816216639	0.002720482547	19	0.001229895208	131	0.7310851255	0.0005706319171	0.001889158498	29	0.0005511287275	253	0.7949511722	0.0002193813024	0.0008828761527	13
107	Q00325	SLC25A3	2	single	0.001770041078	107	0.6721951158	0.0008123119436	0.002727770212	19	0.001843596333	91	0.6705056577	0.0008089260733	0.002878266593	29	0.001060641574	139	0.7102015886	0	0.002770575375	13
108	Q9NZ45	CISD1	2	single	0.001744828771	108	0.6739399446	0.001176246899	0.002313410644	19	0.001306400375	125	0.7234449103	0.0007597111272	0.001853089624	29	0.0006342334972	226	0.778922955	0	0.001633625806	13
109	P56385	ATP5ME	2	single+via_mapping:ATP5I	0.001735826653	109	0.6756757713	0.0008884744407	0.002583178865	19	0.001055363114	152	0.75517719	0.0004052523646	0.001705473864	28	0.0008425516113	170	0.7392506653	0	0.001790947592	13
110	P62979	RPS27A	2	shared_split	0.001725256125	110	0.6774010274	0.001725256125	0.006901024498	0	0.001993837505	90	0.6686620613	0.001993837505	0.007975350019	0	0.002024793733	77	0.6208519114	0.002024793733	0.00809917493	0
111	O00330	PDHX	2	single	0.001719901465	111	0.6791209289	0.0007680261284	0.002671776801	19	0.001429368511	119	0.7152497043	0.0008619769891	0.001996760033	28	0.0009355635391	158	0.7287435278	0	0.001957835504	13
112	P02545	LMNA	2	single	0.001714527539	112	0.6808354564	0.0004536706923	0.002975384386	19	0.001476992645	114	0.7080328628	0	0.003843613524	29	0.001424344194	109	0.674013697	0.0002354565547	0.002613231834	13
113	Q9P0J0	NDUFA13	2	single	0.00166027528	113	0.6824957317	0.0005617187219	0.002758831838	19	0.001293599758	127	0.7260354958	0	0.003471677154	28	0.0007688796854	180	0.7473145849	0.0005235052615	0.001014254109	13
114	O75208	COQ9	2	single	0.001648959678	114	0.6841446914	0	0.003905999471	19	0.001755587096	94	0.6758626036	0.0009119581168	0.002599216075	29	0.001337393493	115	0.6822272355	0	0.005343394071	13
115	P16219	ACADS	2	single	0.001645317087	115	0.6857900084	0	0.003823762848	19	0.0006726875687	209	0.8015856446	0.0002733684157	0.001072006722	29	0.0002947563802	399	0.8524969811	0	0.001391760555	13
116	P81605	DCD	2	single	0.001628366458	116	0.6874183749	0	0.003939300024	19	0.003849154945	44	0.540834293	0	0.01027645941	29	0.008756225747	19	0.4074293256	0	0.01930300229	13
